# ENERGY SUPPLY GROUP 01,,,,
# 57.0 m² of solar panels on the roof of an apartment block in Eindhoven.,,,,
#,,,,
# time [s], power [kW],,Energy produced in kWh,Total kWh
5335200,0,,0,
5336100,0,,0,
5337000,0,,0,
5337900,0,,0,
5338800,0,,0,
5339700,0,,0,
5340600,0,,0,
5341500,0,,0,
5342400,0,,0,
5343300,0,,0,
5344200,0,,0,
5345100,0,,0,
5346000,0,,0,
5346900,0,,0,
5347800,0,,0,
5348700,0,,0,
5349600,0,,0,
5350500,0,,0,
5351400,0,,0,
5352300,0,,0,
5353200,0,,0,
5354100,0,,0,
5355000,0,,0,
5355900,0,,0,
5356800,0,,0,
5357700,0,,0,
5358600,0,,0,
5359500,0,,0,
5360400,0,,0,
5361300,0,,0,
5362200,0,,0,
5363100,0,,0,
5364000,0,,0,
5364900,0,,0,
5365800,0,,0,
5366700,0,,0,
5367600,0,,0,
5368500,0,,0,
5369400,0,,0,
5370300,0,,0,
5371200,0,,0,
5372100,0,,0,
5373000,0,,0,
5373900,0,,0,
5374800,0,,0,
5375700,0,,0,
5376600,0,,0,
5377500,0,,0,
5378400,0,,0,
5379300,0,,0,
5380200,0.13645,,0.0341125,
5381100,0.35687,,0.0892175,
5382000,0.640267,,0.16006675,
5382900,0.976144,,0.244036,
5383800,1.333014,,0.3332535,
5384700,1.616411,,0.40410275,
5385600,1.973281,,0.49332025,
5386500,2.33015,,0.5825375,
5387400,2.68702,,0.671755,
5388300,2.938929,,0.73473225,
5389200,3.26431,,0.8160775,
5390100,3.568699,,0.89217475,
5391000,3.862592,,0.965648,
5391900,4.166981,,1.04174525,
5392800,4.408393,,1.10209825,
5393700,4.628812,,1.157203,
5394600,4.838736,,1.209684,
5395500,5.206102,,1.3015255,
5396400,5.353048,,1.338262,
5397300,5.447514,,1.3618785,
5398200,5.510491,,1.37762275,
5399100,5.720414,,1.4301035,
5400000,5.709918,,1.4274795,
5400900,5.667934,,1.4169835,
5401800,5.59446,,1.398615,
5402700,5.479002,,1.3697505,
5403600,5.332056,,1.333014,
5404500,5.164117,,1.29102925,
5405400,4.985682,,1.2464205,
5406300,4.74427,,1.1860675,
5407200,4.513355,,1.12833875,
5408100,4.219462,,1.0548655,
5409000,3.936065,,0.98401625,
5409900,3.610684,,0.902671,
5410800,3.285302,,0.8213255,
5411700,2.886448,,0.721612,
5412600,2.508585,,0.62714625,
5413500,2.088738,,0.5221845,
5414400,1.70038,,0.425095,
5415300,1.312022,,0.3280055,
5416200,0.934159,,0.23353975,
5417100,0.587786,,0.1469465,
5418000,0.304389,,0.07609725,
5418900,0,,0,
5419800,0,,0,
5420700,0,,0,
5421600,0,,0,
5422500,0,,0,
5423400,0,,0,
5424300,0,,0,
5425200,0,,0,
5426100,0,,0,
5427000,0,,0,
5427900,0,,0,
5428800,0,,0,
5429700,0,,0,
5430600,0,,0,
5431500,0,,0,
5432400,0,,0,
5433300,0,,0,
5434200,0,,0,
5435100,0,,0,
5436000,0,,0,
5436900,0,,0,
5437800,0,,0,
5438700,0,,0,
5439600,0,,0,
5440500,0,,0,
5441400,0,,0,
5442300,0,,0,
5443200,0,,0,
5444100,0,,0,
5445000,0,,0,
5445900,0,,0,
5446800,0,,0,
5447700,0,,0,
5448600,0,,0,
5449500,0,,0,
5450400,0,,0,
5451300,0,,0,
5452200,0,,0,
5453100,0,,0,
5454000,0,,0,
5454900,0,,0,
5455800,0,,0,
5456700,0,,0,
5457600,0,,0,
5458500,0,,0,
5459400,0,,0,
5460300,0,,0,
5461200,0,,0,
5462100,0,,0,
5463000,0,,0,
5463900,0,,0,
5464800,0,,0,
5465700,0,,0,
5466600,0.146946,,0.0367365,
5467500,0.367366,,0.0918415,
5468400,0.650763,,0.16269075,
5469300,0.98664,,0.24666,
5470200,1.34351,,0.3358775,
5471100,1.763357,,0.44083925,
5472000,2.151716,,0.537929,
5472900,2.519082,,0.6297705,
5473800,2.886448,,0.721612,
5474700,3.348279,,0.83706975,
5475600,3.684157,,0.92103925,
5476500,3.999042,,0.9997605,
5477400,4.292935,,1.07323375,
5478300,4.639309,,1.15982725,
5479200,4.891217,,1.22280425,
5480100,5.10114,,1.275285,
5481000,5.300568,,1.325142,
5481900,5.489499,,1.37237475,
5482800,5.583964,,1.395991,
5483700,5.688926,,1.4222315,
5484600,5.751903,,1.43797575,
5485500,5.783392,,1.445848,
5486400,5.772895,,1.44322375,
5487300,5.730911,,1.43272775,
5488200,5.657437,,1.41435925,
5489100,5.552476,,1.388119,
5490000,5.416025,,1.35400625,
5490900,5.248087,,1.31202175,
5491800,5.048659,,1.26216475,
5492700,4.807247,,1.20181175,
5493600,4.555339,,1.13883475,
5494500,4.271943,,1.06798575,
5495400,3.957057,,0.98926425,
5496300,3.62118,,0.905295,
5497200,3.274806,,0.8187015,
5498100,2.90744,,0.72686,
5499000,2.540074,,0.6350185,
5499900,2.141219,,0.53530475,
5500800,1.752861,,0.43821525,
5501700,1.364503,,0.34112575,
5502600,0.997136,,0.249284,
5503500,0.640267,,0.16006675,
5504400,0.335878,,0.0839695,
5505300,0.125954,,0.0314885,
5506200,0,,0,
5507100,0,,0,
5508000,0,,0,
5508900,0,,0,
5509800,0,,0,
5510700,0,,0,
5511600,0,,0,
5512500,0,,0,
5513400,0,,0,
5514300,0,,0,
5515200,0,,0,
5516100,0,,0,
5517000,0,,0,
5517900,0,,0,
5518800,0,,0,
5519700,0,,0,
5520600,0,,0,
5521500,0,,0,
5522400,0,,0,
5523300,0,,0,
5524200,0,,0,
5525100,0,,0,
5526000,0,,0,
5526900,0,,0,
5527800,0,,0,
5528700,0,,0,
5529600,0,,0,
5530500,0,,0,
5531400,0,,0,
5532300,0,,0,
5533200,0,,0,
5534100,0,,0,
5535000,0,,0,
5535900,0,,0,
5536800,0,,0,
5537700,0,,0,
5538600,0,,0,
5539500,0,,0,
5540400,0,,0,
5541300,0,,0,
5542200,0,,0,
5543100,0,,0,
5544000,0,,0,
5544900,0,,0,
5545800,0,,0,
5546700,0,,0,
5547600,0,,0,
5548500,0,,0,
5549400,0,,0,
5550300,0,,0,
5551200,0,,0,
5552100,0,,0,
5553000,0.209923,,0.05248075,
5553900,0.461832,,0.115458,
5554800,0.776717,,0.19417925,
5555700,1.123091,,0.28077275,
5556600,1.490457,,0.37261425,
5557500,1.857823,,0.46445575,
5558400,2.225189,,0.55629725,
5559300,2.603051,,0.65076275,
5560200,2.959921,,0.73998025,
5561100,3.26431,,0.8160775,
5562000,3.589691,,0.89742275,
5562900,3.904576,,0.976144,
5563800,4.177477,,1.04436925,
5564700,4.429385,,1.10734625,
5565600,4.649805,,1.16245125,
5566500,4.859728,,1.214932,
5567400,5.048659,,1.26216475,
5568300,5.206102,,1.3015255,
5569200,5.32156,,1.33039,
5570100,5.405529,,1.35138225,
5571000,5.45801,,1.3645025,
5571900,5.489499,,1.37237475,
5572800,5.479002,,1.3697505,
5573700,5.447514,,1.3618785,
5574600,5.374041,,1.34351025,
5575500,5.290071,,1.32251775,
5576400,5.153621,,1.28840525,
5577300,4.996179,,1.24904475,
5578200,4.796751,,1.19918775,
5579100,4.586828,,1.146707,
5580000,4.345416,,1.086354,
5580900,4.072515,,1.01812875,
5581800,3.768126,,0.9420315,
5582700,3.474233,,0.86855825,
5583600,3.148852,,0.787213,
5584500,2.791982,,0.6979955,
5585400,2.435112,,0.608778,
5586300,2.067746,,0.5169365,
5587200,1.70038,,0.425095,
5588100,1.333014,,0.3332535,
5589000,0.976144,,0.244036,
5589900,0.62977,,0.1574425,
5590800,0.346374,,0.0865935,
5591700,0.13645,,0.0341125,
5592600,0,,0,
5593500,0,,0,
5594400,0,,0,
5595300,0,,0,
5596200,0,,0,
5597100,0,,0,
5598000,0,,0,
5598900,0,,0,
5599800,0,,0,
5600700,0,,0,
5601600,0,,0,
5602500,0,,0,
5603400,0,,0,
5604300,0,,0,
5605200,0,,0,
5606100,0,,0,
5607000,0,,0,
5607900,0,,0,
5608800,0,,0,
5609700,0,,0,
5610600,0,,0,
5611500,0,,0,
5612400,0,,0,
5613300,0,,0,
5614200,0,,0,
5615100,0,,0,
5616000,0,,0,
5616900,0,,0,
5617800,0,,0,
5618700,0,,0,
5619600,0,,0,
5620500,0,,0,
5621400,0,,0,
5622300,0,,0,
5623200,0,,0,
5624100,0,,0,
5625000,0,,0,
5625900,0,,0,
5626800,0,,0,
5627700,0,,0,
5628600,0,,0,
5629500,0,,0,
5630400,0,,0,
5631300,0,,0,
5632200,0,,0,
5633100,0,,0,
5634000,0,,0,
5634900,0,,0,
5635800,0,,0,
5636700,0,,0,
5637600,0,,0,
5638500,0,,0,
5639400,0.22042,,0.055105,
5640300,0.472328,,0.118082,
5641200,0.787213,,0.19680325,
5642100,1.144083,,0.28602075,
5643000,1.511449,,0.37786225,
5643900,1.962784,,0.490696,
5644800,2.361639,,0.59040975,
5645700,2.739501,,0.68487525,
5646600,3.12786,,0.781965,
5647500,3.526714,,0.8816785,
5648400,3.862592,,0.965648,
5649300,4.187973,,1.04699325,
5650200,4.492362,,1.1230905,
5651100,4.775759,,1.19393975,
5652000,5.038163,,1.25954075,
5652900,5.23759,,1.3093975,
5653800,5.437018,,1.3592545,
5654700,5.479002,,1.3697505,
5655600,5.615453,,1.40386325,
5656500,5.688926,,1.4222315,
5657400,5.751903,,1.43797575,
5658300,5.730911,,1.43272775,
5659200,5.730911,,1.43272775,
5660100,5.688926,,1.4222315,
5661000,5.615453,,1.40386325,
5661900,5.531483,,1.38287075,
5662800,5.395033,,1.34875825,
5663700,5.227094,,1.3067735,
5664600,5.027667,,1.25691675,
5665500,4.82824,,1.20706,
5666400,4.565835,,1.14145875,
5667300,4.292935,,1.07323375,
5668200,3.988546,,0.9971365,
5669100,3.673661,,0.91841525,
5670000,3.327287,,0.83182175,
5670900,2.959921,,0.73998025,
5671800,2.592555,,0.64813875,
5672700,2.235685,,0.55892125,
5673600,1.847327,,0.46183175,
5674500,1.458968,,0.364742,
5675400,1.081106,,0.2702765,
5676300,0.734732,,0.183683,
5677200,0.409351,,0.10233775,
5678100,0.178435,,0.04460875,
5679000,0,,0,
5679900,0,,0,
5680800,0,,0,
5681700,0,,0,
5682600,0,,0,
5683500,0,,0,
5684400,0,,0,
5685300,0,,0,
5686200,0,,0,
5687100,0,,0,
5688000,0,,0,
5688900,0,,0,
5689800,0,,0,
5690700,0,,0,
5691600,0,,0,
5692500,0,,0,
5693400,0,,0,
5694300,0,,0,
5695200,0,,0,
5696100,0,,0,
5697000,0,,0,
5697900,0,,0,
5698800,0,,0,
5699700,0,,0,
5700600,0,,0,
5701500,0,,0,
5702400,0,,0,
5703300,0,,0,
5704200,0,,0,
5705100,0,,0,
5706000,0,,0,
5706900,0,,0,
5707800,0,,0,
5708700,0,,0,
5709600,0,,0,
5710500,0,,0,
5711400,0,,0,
5712300,0,,0,
5713200,0,,0,
5714100,0,,0,
5715000,0,,0,
5715900,0,,0,
5716800,0,,0,
5717700,0,,0,
5718600,0,,0,
5719500,0,,0,
5720400,0,,0,
5721300,0,,0,
5722200,0,,0,
5723100,0,,0,
5724000,0,,0,
5724900,0,,0,
5725800,0.241412,,0.060353,
5726700,0.524809,,0.13120225,
5727600,0.85019,,0.2125475,
5728500,1.20706,,0.301765,
5729400,1.574426,,0.3936065,
5730300,2.036258,,0.5090645,
5731200,2.424616,,0.606154,
5732100,2.812974,,0.7032435,
5733000,3.190837,,0.79770925,
5733900,3.600187,,0.90004675,
5734800,3.946561,,0.98664025,
5735700,4.271943,,1.06798575,
5736600,4.597324,,1.149331,
5737500,4.922705,,1.23067625,
5738400,5.164117,,1.29102925,
5739300,5.395033,,1.34875825,
5740200,5.583964,,1.395991,
5741100,5.762399,,1.44059975,
5742000,5.888353,,1.47208825,
5742900,5.972323,,1.49308075,
5743800,6.0353,,1.508825,
5744700,6.066788,,1.516697,
5745600,6.056292,,1.514073,
5746500,6.014307,,1.50357675,
5747400,5.940834,,1.4852085,
5748300,5.793888,,1.448472,
5749200,5.646941,,1.41173525,
5750100,5.479002,,1.3697505,
5751000,5.269079,,1.31726975,
5751900,5.006675,,1.25166875,
5752800,4.723278,,1.1808195,
5753700,4.439881,,1.10997025,
5754600,4.135492,,1.033873,
5755500,3.715645,,0.92891125,
5756400,3.358775,,0.83969375,
5757300,2.991409,,0.74785225,
5758200,2.624043,,0.65601075,
5759100,2.1937,,0.548425,
5760000,1.805342,,0.4513355,
5760900,1.42748,,0.35687,
5761800,1.060114,,0.2650285,
5762700,0.724236,,0.181059,
5763600,0.419847,,0.10496175,
5764500,0.167939,,0.04198475,
5765400,0,,0,
5766300,0,,0,
5767200,0,,0,
5768100,0,,0,
5769000,0,,0,
5769900,0,,0,
5770800,0,,0,
5771700,0,,0,
5772600,0,,0,
5773500,0,,0,
5774400,0,,0,
5775300,0,,0,
5776200,0,,0,
5777100,0,,0,
5778000,0,,0,
5778900,0,,0,
5779800,0,,0,
5780700,0,,0,
5781600,0,,0,
5782500,0,,0,
5783400,0,,0,
5784300,0,,0,
5785200,0,,0,
5786100,0,,0,
5787000,0,,0,
5787900,0,,0,
5788800,0,,0,
5789700,0,,0,
5790600,0,,0,
5791500,0,,0,
5792400,0,,0,
5793300,0,,0,
5794200,0,,0,
5795100,0,,0,
5796000,0,,0,
5796900,0,,0,
5797800,0,,0,
5798700,0,,0,
5799600,0,,0,
5800500,0,,0,
5801400,0,,0,
5802300,0,,0,
5803200,0,,0,
5804100,0,,0,
5805000,0,,0,
5805900,0,,0,
5806800,0,,0,
5807700,0,,0,
5808600,0,,0,
5809500,0,,0,
5810400,0,,0,
5811300,0,,0,
5812200,0.304389,,0.07609725,
5813100,0.608778,,0.1521945,
5814000,0.944656,,0.236164,
5814900,1.322518,,0.3306295,
5815800,1.70038,,0.425095,
5816700,2.109731,,0.52743275,
5817600,2.498089,,0.62452225,
5818500,2.886448,,0.721612,
5819400,3.243318,,0.8108295,
5820300,3.600187,,0.90004675,
5821200,3.936065,,0.98401625,
5822100,4.261446,,1.0653615,
5823000,4.555339,,1.13883475,
5823900,4.82824,,1.20706,
5824800,5.080148,,1.270037,
5825700,5.290071,,1.32251775,
5826600,5.479002,,1.3697505,
5827500,5.604957,,1.40123925,
5828400,5.730911,,1.43272775,
5829300,5.835872,,1.458968,
5830200,5.888353,,1.47208825,
5831100,5.81488,,1.45372,
5832000,5.783392,,1.445848,
5832900,5.741407,,1.43535175,
5833800,5.667934,,1.4169835,
5834700,5.520987,,1.38024675,
5835600,5.374041,,1.34351025,
5836500,5.18511,,1.2962775,
5837400,4.996179,,1.24904475,
5838300,4.74427,,1.1860675,
5839200,4.492362,,1.1230905,
5840100,4.208966,,1.0522415,
5841000,3.904576,,0.976144,
5841900,3.495226,,0.8738065,
5842800,3.159348,,0.789837,
5843700,2.812974,,0.7032435,
5844600,2.445608,,0.611402,
5845500,2.05725,,0.5143125,
5846400,1.70038,,0.425095,
5847300,1.333014,,0.3332535,
5848200,0.98664,,0.24666,
5849100,0.682251,,0.17056275,
5850000,0.388358,,0.0970895,
5850900,0.157443,,0.03936075,
5851800,0,,0,
5852700,0,,0,
5853600,0,,0,
5854500,0,,0,
5855400,0,,0,
5856300,0,,0,
5857200,0,,0,
5858100,0,,0,
5859000,0,,0,
5859900,0,,0,
5860800,0,,0,
5861700,0,,0,
5862600,0,,0,
5863500,0,,0,
5864400,0,,0,
5865300,0,,0,
5866200,0,,0,
5867100,0,,0,
5868000,0,,0,
5868900,0,,0,
5869800,0,,0,
5870700,0,,0,
5871600,0,,0,
5872500,0,,0,
5873400,0,,0,
5874300,0,,0,
5875200,0,,0,
5876100,0,,0,
5877000,0,,0,
5877900,0,,0,
5878800,0,,0,
5879700,0,,0,
5880600,0,,0,
5881500,0,,0,
5882400,0,,0,
5883300,0,,0,
5884200,0,,0,
5885100,0,,0,
5886000,0,,0,
5886900,0,,0,
5887800,0,,0,
5888700,0,,0,
5889600,0,,0,
5890500,0,,0,
5891400,0,,0,
5892300,0,,0,
5893200,0,,0,
5894100,0,,0,
5895000,0,,0,
5895900,0,,0,
5896800,0,,0,
5897700,0.104962,,0.0262405,
5898600,0.304389,,0.07609725,
5899500,0.587786,,0.1469465,
5900400,0.913167,,0.22829175,
5901300,1.270037,,0.31750925,
5902200,1.637403,,0.40935075,
5903100,2.004769,,0.50119225,
5904000,2.382631,,0.59565775,
5904900,2.77099,,0.6927475,
5905800,3.12786,,0.781965,
5906700,3.379768,,0.844942,
5907600,3.705149,,0.92628725,
5908500,4.009538,,1.0023845,
5909400,4.292935,,1.07323375,
5910300,4.33492,,1.08373,
5911200,4.565835,,1.14145875,
5912100,4.786255,,1.19656375,
5913000,4.96469,,1.2411725,
5913900,5.017171,,1.25429275,
5914800,5.132629,,1.28315725,
5915700,5.23759,,1.3093975,
5916600,5.290071,,1.32251775,
5917500,5.363545,,1.34088625,
5918400,5.363545,,1.34088625,
5919300,5.342552,,1.335638,
5920200,5.269079,,1.31726975,
5921100,5.332056,,1.333014,
5922000,5.216598,,1.3041495,
5922900,5.048659,,1.26216475,
5923800,4.838736,,1.209684,
5924700,4.754767,,1.18869175,
5925600,4.502858,,1.1257145,
5926500,4.219462,,1.0548655,
5927400,3.915073,,0.97876825,
5928300,3.568699,,0.89217475,
5929200,3.232821,,0.80820525,
5930100,2.875951,,0.71898775,
5931000,2.508585,,0.62714625,
5931900,2.183204,,0.545801,
5932800,1.805342,,0.4513355,
5933700,1.437976,,0.359494,
5934600,1.07061,,0.2676525,
5935500,0.787213,,0.19680325,
5936400,0.472328,,0.118082,
5937300,0.22042,,0.055105,
5938200,0,,0,
5939100,0,,0,
5940000,0,,0,
5940900,0,,0,
5941800,0,,0,
5942700,0,,0,
5943600,0,,0,
5944500,0,,0,
5945400,0,,0,
5946300,0,,0,
5947200,0,,0,
5948100,0,,0,
5949000,0,,0,
5949900,0,,0,
5950800,0,,0,
5951700,0,,0,
5952600,0,,0,
5953500,0,,0,
5954400,0,,0,
5955300,0,,0,
5956200,0,,0,
5957100,0,,0,
5958000,0,,0,
5958900,0,,0,
5959800,0,,0,
5960700,0,,0,
5961600,0,,0,
5962500,0,,0,
5963400,0,,0,
5964300,0,,0,
5965200,0,,0,
5966100,0,,0,
5967000,0,,0,
5967900,0,,0,
5968800,0,,0,
5969700,0,,0,
5970600,0,,0,
5971500,0,,0,
5972400,0,,0,
5973300,0,,0,
5974200,0,,0,
5975100,0,,0,
5976000,0,,0,
5976900,0,,0,
5977800,0,,0,
5978700,0,,0,
5979600,0,,0,
5980500,0,,0,
5981400,0,,0,
5982300,0,,0,
5983200,0,,0,
5984100,0.083969,,0.02099225,
5985000,0.293893,,0.07347325,
5985900,0.566793,,0.14169825,
5986800,0.892175,,0.22304375,
5987700,1.249045,,0.31226125,
5988600,1.616411,,0.40410275,
5989500,2.046754,,0.5116885,
5990400,2.424616,,0.606154,
5991300,2.802478,,0.7006195,
5992200,3.169844,,0.792461,
5993100,3.579195,,0.89479875,
5994000,3.925569,,0.98139225,
5994900,4.240454,,1.0601135,
5995800,4.544843,,1.13621075,
5996700,4.870224,,1.217556,
5997600,5.122133,,1.28053325,
5998500,5.363545,,1.34088625,
5999400,5.552476,,1.388119,
6000300,5.783392,,1.445848,
6001200,5.940834,,1.4852085,
6002100,6.003811,,1.50095275,
6003000,6.056292,,1.514073,
6003900,6.129765,,1.53244125,
6004800,6.119269,,1.52981725,
6005700,6.077284,,1.519321,
6006600,6.003811,,1.50095275,
6007500,5.804384,,1.451096,
6008400,5.657437,,1.41435925,
6009300,5.489499,,1.37237475,
6010200,5.279575,,1.31989375,
6011100,4.954194,,1.2385485,
6012000,4.691789,,1.17294725,
6012900,4.408393,,1.10209825,
6013800,4.104004,,1.026001,
6014700,3.747134,,0.9367835,
6015600,3.40076,,0.85019,
6016500,3.033394,,0.7583485,
6017400,2.666028,,0.666507,
6018300,2.27767,,0.5694175,
6019200,1.889311,,0.47232775,
6020100,1.511449,,0.37786225,
6021000,1.144083,,0.28602075,
6021900,0.797709,,0.19942725,
6022800,0.482824,,0.120706,
6023700,0.22042,,0.055105,
6024600,0,,0,
6025500,0,,0,
6026400,0,,0,
6027300,0,,0,
6028200,0,,0,
6029100,0,,0,
6030000,0,,0,
6030900,0,,0,
6031800,0,,0,
6032700,0,,0,
6033600,0,,0,
6034500,0,,0,
6035400,0,,0,
6036300,0,,0,
6037200,0,,0,
6038100,0,,0,
6039000,0,,0,
6039900,0,,0,
6040800,0,,0,
6041700,0,,0,
6042600,0,,0,
6043500,0,,0,
6044400,0,,0,
6045300,0,,0,
6046200,0,,0,
6047100,0,,0,
6048000,0,,0,
6048900,0,,0,
6049800,0,,0,
6050700,0,,0,
6051600,0,,0,
6052500,0,,0,
6053400,0,,0,
6054300,0,,0,
6055200,0,,0,
6056100,0,,0,
6057000,0,,0,
6057900,0,,0,
6058800,0,,0,
6059700,0,,0,
6060600,0,,0,
6061500,0,,0,
6062400,0,,0,
6063300,0,,0,
6064200,0,,0,
6065100,0,,0,
6066000,0,,0,
6066900,0,,0,
6067800,0,,0,
6068700,0,,0,
6069600,0,,0,
6070500,0.178435,,0.04460875,
6071400,0.419847,,0.10496175,
6072300,0.745228,,0.186307,
6073200,1.091602,,0.2729005,
6074100,1.469464,,0.367366,
6075000,1.868319,,0.46707975,
6075900,2.27767,,0.5694175,
6076800,2.676524,,0.669131,
6077700,3.064883,,0.76622075,
6078600,3.442745,,0.86068625,
6079500,3.820607,,0.95515175,
6080400,4.166981,,1.04174525,
6081300,4.481866,,1.1204665,
6082200,4.786255,,1.19656375,
6083100,5.080148,,1.270037,
6084000,5.32156,,1.33039,
6084900,5.54198,,1.385495,
6085800,5.730911,,1.43272775,
6086700,5.898849,,1.47471225,
6087600,6.024804,,1.506201,
6088500,6.108773,,1.52719325,
6089400,6.17175,,1.5429375,
6090300,6.192742,,1.5481855,
6091200,6.182246,,1.5455615,
6092100,6.140261,,1.53506525,
6093000,6.0353,,1.508825,
6093900,5.909346,,1.4773365,
6094800,5.772895,,1.44322375,
6095700,5.59446,,1.398615,
6096600,5.395033,,1.34875825,
6097500,5.122133,,1.28053325,
6098400,4.870224,,1.217556,
6099300,4.576332,,1.144083,
6100200,4.271943,,1.06798575,
6101100,3.936065,,0.98401625,
6102000,3.579195,,0.89479875,
6102900,3.211829,,0.80295725,
6103800,2.833967,,0.70849175,
6104700,2.456105,,0.61402625,
6105600,2.05725,,0.5143125,
6106500,1.658395,,0.41459875,
6107400,1.270037,,0.31750925,
6108300,0.913167,,0.22829175,
6109200,0.566793,,0.14169825,
6110100,0.283397,,0.07084925,
6111000,0,,0,
6111900,0,,0,
6112800,0,,0,
6113700,0,,0,
6114600,0,,0,
6115500,0,,0,
6116400,0,,0,
6117300,0,,0,
6118200,0,,0,
6119100,0,,0,
6120000,0,,0,
6120900,0,,0,
6121800,0,,0,
6122700,0,,0,
6123600,0,,0,
6124500,0,,0,
6125400,0,,0,
6126300,0,,0,
6127200,0,,0,
6128100,0,,0,
6129000,0,,0,
6129900,0,,0,
6130800,0,,0,
6131700,0,,0,
6132600,0,,0,
6133500,0,,0,
6134400,0,,0,
6135300,0,,0,
6136200,0,,0,
6137100,0,,0,
6138000,0,,0,
6138900,0,,0,
6139800,0,,0,
6140700,0,,0,
6141600,0,,0,
6142500,0,,0,
6143400,0,,0,
6144300,0,,0,
6145200,0,,0,
6146100,0,,0,
6147000,0,,0,
6147900,0,,0,
6148800,0,,0,
6149700,0,,0,
6150600,0,,0,
6151500,0,,0,
6152400,0,,0,
6153300,0,,0,
6154200,0,,0,
6155100,0,,0,
6156000,0,,0,
6156900,0.167939,,0.04198475,
6157800,0.398855,,0.09971375,
6158700,0.650763,,0.16269075,
6159600,0.98664,,0.24666,
6160500,1.34351,,0.3358775,
6161400,1.70038,,0.425095,
6162300,2.025761,,0.50644025,
6163200,2.393128,,0.598282,
6164100,2.760494,,0.6901235,
6165000,3.117363,,0.77934075,
6165900,3.442745,,0.86068625,
6166800,3.768126,,0.9420315,
6167700,4.083011,,1.02075275,
6168600,4.366408,,1.091602,
6169500,4.660301,,1.16507525,
6170400,4.901713,,1.22542825,
6171300,5.111636,,1.277909,
6172200,5.290071,,1.32251775,
6173100,5.416025,,1.35400625,
6174000,5.531483,,1.38287075,
6174900,5.625949,,1.40648725,
6175800,5.67843,,1.4196075,
6176700,5.835872,,1.458968,
6177600,5.825376,,1.456344,
6178500,5.783392,,1.445848,
6179400,5.709918,,1.4274795,
6180300,5.59446,,1.398615,
6181200,5.45801,,1.3645025,
6182100,5.279575,,1.31989375,
6183000,5.080148,,1.270037,
6183900,4.775759,,1.19393975,
6184800,4.523851,,1.13096275,
6185700,4.25095,,1.0627375,
6186600,3.946561,,0.98664025,
6187500,3.579195,,0.89479875,
6188400,3.243318,,0.8108295,
6189300,2.90744,,0.72686,
6190200,2.540074,,0.6350185,
6191100,2.225189,,0.55629725,
6192000,1.847327,,0.46183175,
6192900,1.47996,,0.36999,
6193800,1.112594,,0.2781485,
6194700,0.818702,,0.2046755,
6195600,0.503816,,0.125954,
6196500,0.241412,,0.060353,
6197400,0,,0,
6198300,0,,0,
6199200,0,,0,
6200100,0,,0,
6201000,0,,0,
6201900,0,,0,
6202800,0,,0,
6203700,0,,0,
6204600,0,,0,
6205500,0,,0,
6206400,0,,0,
6207300,0,,0,
6208200,0,,0,
6209100,0,,0,
6210000,0,,0,
6210900,0,,0,
6211800,0,,0,
6212700,0,,0,
6213600,0,,0,
6214500,0,,0,
6215400,0,,0,
6216300,0,,0,
6217200,0,,0,
6218100,0,,0,
6219000,0,,0,
6219900,0,,0,
6220800,0,,0,
6221700,0,,0,
6222600,0,,0,
6223500,0,,0,
6224400,0,,0,
6225300,0,,0,
6226200,0,,0,
6227100,0,,0,
6228000,0,,0,
6228900,0,,0,
6229800,0,,0,
6230700,0,,0,
6231600,0,,0,
6232500,0,,0,
6233400,0,,0,
6234300,0,,0,
6235200,0,,0,
6236100,0,,0,
6237000,0,,0,
6237900,0,,0,
6238800,0,,0,
6239700,0,,0,
6240600,0,,0,
6241500,0,,0,
6242400,0,,0,
6243300,0.209923,,0.05248075,
6244200,0.461832,,0.115458,
6245100,0.776717,,0.19417925,
6246000,1.123091,,0.28077275,
6246900,1.490457,,0.37261425,
6247800,1.878815,,0.46970375,
6248700,2.298662,,0.5746655,
6249600,2.68702,,0.671755,
6250500,3.064883,,0.76622075,
6251400,3.432249,,0.85806225,
6252300,3.736638,,0.9341595,
6253200,4.072515,,1.01812875,
6254100,4.376904,,1.094226,
6255000,4.691789,,1.17294725,
6255900,4.922705,,1.23067625,
6256800,5.164117,,1.29102925,
6257700,5.374041,,1.34351025,
6258600,5.562972,,1.390743,
6259500,5.59446,,1.398615,
6260400,5.709918,,1.4274795,
6261300,5.804384,,1.451096,
6262200,5.856865,,1.46421625,
6263100,5.898849,,1.47471225,
6264000,5.909346,,1.4773365,
6264900,5.867361,,1.46684025,
6265800,5.783392,,1.445848,
6266700,5.762399,,1.44059975,
6267600,5.615453,,1.40386325,
6268500,5.447514,,1.3618785,
6269400,5.258583,,1.31464575,
6270300,5.090644,,1.272661,
6271200,4.849232,,1.212308,
6272100,4.565835,,1.14145875,
6273000,4.271943,,1.06798575,
6273900,3.946561,,0.98664025,
6274800,3.589691,,0.89742275,
6275700,3.243318,,0.8108295,
6276600,2.854959,,0.71373975,
6277500,2.487593,,0.62189825,
6278400,2.099235,,0.52480875,
6279300,1.70038,,0.425095,
6280200,1.312022,,0.3280055,
6281100,0.955152,,0.238788,
6282000,0.608778,,0.1521945,
6282900,0.325381,,0.08134525,
6283800,0.115458,,0.0288645,
6284700,0,,0,
6285600,0,,0,
6286500,0,,0,
6287400,0,,0,
6288300,0,,0,
6289200,0,,0,
